episode,total_reward,avg_toxicity,epsilon,propensity_a,propensity_b
356,132.0,0.27287814,0.16704744067563246,0.49497712752442724,0.4899202849011177
357,87.0,0.19574171,0.1662122034722543,0.4322430893229785,0.3678823866656623
358,106.0,0.26171264,0.16538114245489302,0.7004490546957545,0.4500067232138212
359,122.0,0.26342267,0.16455423674261854,0.4356714440981895,0.7011201284566166
360,74.0,0.15893847,0.16373146555890544,0.10596814988124213,0.22691949745873788
361,98.0,0.21473566,0.16291280823111093,0.4396923058056833,0.2682929965570111
362,99.0,0.21955082,0.16209824418995536,0.7791007640425871,0.4416704048402813
363,80.0,0.28791338,0.16128775296900558,0.4073511608581917,0.6794372129362414
364,111.0,0.25450748,0.16048131420416054,0.3363221759846655,0.28124991341189376
365,110.0,0.21221752,0.15967890763313974,0.20332892650439954,0.6281470001895776
366,99.0,0.23182304,0.15888051309497406,0.679429180268549,0.15296075327969333
367,110.0,0.24311413,0.1580861105294992,0.5722830394377983,0.4128104251638759
368,98.0,0.22195236,0.1572956799768517,0.337836963863119,0.7889074746577986
369,111.0,0.25217202,0.15650920157696743,0.4814645080919775,0.38105580050470245
370,104.0,0.21426344,0.1557266555690826,0.12111302387627432,0.5408721882801826
371,55.0,0.19389062,0.1549480222912372,0.39250576602841947,0.19790102486025607
372,85.0,0.21517292,0.15417328217978102,0.5530793313480373,0.3797328397830574
373,122.0,0.24254136,0.1534024157688821,0.702482158978181,0.634940208981593
374,113.0,0.21808161,0.1526354036900377,0.38738875218419333,0.6263636823311225
375,40.0,0.2024062,0.1518722266715875,0.2263111486410733,0.7161420965008033
376,155.0,0.28134355,0.15111286553822956,0.6361774322230974,0.6369346543462305
377,125.0,0.21882726,0.15035730121053842,0.6790618110620736,0.3534705583840443
378,88.0,0.2547481,0.14960551470448571,0.6667431421791419,0.5460893008666545
379,75.0,0.1967196,0.14885748713096328,0.39105748094743753,0.1301909506563837
380,52.0,0.19400908,0.14811319969530845,0.283191650062691,0.6459845433007864
381,92.0,0.15371814,0.1473726336968319,0.2339382112605593,0.5835666623336868
382,113.0,0.25545156,0.14663577052834775,0.6989129074948215,0.7326077540562179
383,102.0,0.24641943,0.14590259167570602,0.5568829177224687,0.7911904772478485
384,68.0,0.20060647,0.1451730787173275,0.7626269221723052,0.2992053574654975
385,87.0,0.20750685,0.14444721332374086,0.39242052982786346,0.5426120186361583
386,71.0,0.16369152,0.14372497725712216,0.4148508313607858,0.23095635411956073
387,73.0,0.23833914,0.14300635237083656,0.35470846500330555,0.6297248154965143
388,86.0,0.1721619,0.14229132060898236,0.28485582024511613,0.17590801666177297
389,80.0,0.17194021,0.14157986400593744,0.553527396564575,0.13338187706246893
390,93.0,0.21411172,0.14087196468590776,0.7268056152989165,0.7369281641189143
391,101.0,0.20141512,0.14016760486247823,0.4490116800734748,0.4116586920571451
392,107.0,0.19183892,0.13946676683816583,0.44580594229165804,0.1671757204266425
393,99.0,0.25305602,0.138769433003975,0.3593049531225082,0.7159767731592837
394,119.0,0.24793759,0.13807558583895513,0.6877889682686634,0.6435380341235428
395,101.0,0.19790712,0.13738520790976036,0.2877008186918824,0.3518625869475347
396,84.0,0.20244257,0.13669828187021155,0.5596055039119519,0.7910197563016917
397,161.0,0.29638308,0.13601479046086049,0.6262877929844698,0.5817005146239639
398,107.0,0.19743001,0.1353347165085562,0.1716522709629737,0.426786888208767
399,128.0,0.24937002,0.1346580429260134,0.6760075927115228,0.6332604518472307
400,100.0,0.27961665,0.13398475271138335,0.4238705731978656,0.7751715187420176
401,110.0,0.19787987,0.13331482894782642,0.31295373123199033,0.3339818157135086
402,56.0,0.14776811,0.13264825480308728,0.34560276936332146,0.33660458797228715
403,77.0,0.1732791,0.13198501352907185,0.6251787652999412,0.12696280966503182
404,76.0,0.22727047,0.1313250884614265,0.10499622297132022,0.6878586703546339
405,46.0,0.21969597,0.13066846301911936,0.4703873073315601,0.7508379568512155
406,74.0,0.16180038,0.13001512070402377,0.13454440491440073,0.38144291802600516
407,77.0,0.19781338,0.12936504510050365,0.2537210107465673,0.43720075888625265
408,137.0,0.2563231,0.12871821987500112,0.5825899718844975,0.554545615736426
409,143.0,0.25731468,0.12807462877562611,0.4974254108206979,0.5424137565298218
410,99.0,0.20405939,0.12743425563174798,0.5389696561736729,0.58809831940773
411,74.0,0.14285766,0.12679708435358925,0.12043878902119334,0.2681837151623243
412,107.0,0.19961424,0.1261630989318213,0.2053798693971749,0.25879243818528286
413,98.0,0.20029075,0.1255322834371622,0.41019416336738723,0.44761154005563253
414,111.0,0.24943252,0.12490462201997637,0.22441998466085672,0.28890151360369265
415,131.0,0.22485869,0.1242800989098765,0.6552195027830209,0.26065420821961127
416,78.0,0.20764753,0.12365869841532712,0.4415622476483879,0.24061605521921303
417,150.0,0.3006691,0.12304040492325048,0.7782789105946195,0.7710627460637732
418,128.0,0.24066812,0.12242520289863423,0.3131672687383847,0.6810032981345489
419,132.0,0.26271784,0.12181307688414106,0.3537121028717912,0.6303505675948211
420,88.0,0.24153826,0.12120401149972035,0.579269689054414,0.7874003764594585
421,47.0,0.1396535,0.12059799144222175,0.13299279346030535,0.44105021329596095
422,60.0,0.18876019,0.11999500148501063,0.68028754387091,0.17127278217072764
423,108.0,0.26907426,0.11939502647758558,0.6676151034718995,0.7808546807124377
424,110.0,0.19717474,0.11879805134519765,0.5520844812335648,0.31999335143380697
425,99.0,0.24188115,0.11820406108847166,0.2812069480655829,0.15729952409567213
426,106.0,0.28789872,0.1176130407830293,0.7973579396206498,0.5893494482016707
427,110.0,0.22996438,0.11702497557911415,0.45791981336636567,0.7895155022041949
428,87.0,0.22442544,0.11643985070121858,0.15121190896049602,0.6801223737165465
429,143.0,0.24400596,0.11585765144771248,0.37454699610694653,0.3820232039933119
430,77.0,0.15968929,0.11527836319047392,0.13309426940238775,0.3418957696620779
431,80.0,0.15919729,0.11470197137452155,0.12711572866431387,0.25649219125774386
432,92.0,0.20855848,0.11412846151764894,0.6030485295229814,0.7279126153034289
433,104.0,0.1844816,0.1135578192100607,0.43419532334140243,0.46444202203453655
434,107.0,0.19329222,0.11299003011401039,0.1707248279503132,0.48942498125736156
435,60.0,0.18550007,0.11242507996344034,0.43040574073509674,0.15802752715325208
436,62.0,0.14681655,0.11186295456362313,0.11338744854461266,0.2011293236295599
437,92.0,0.19337179,0.11130363979080501,0.2440882337437186,0.15591814425262837
438,56.0,0.15323982,0.11074712159185099,0.33845019833747103,0.10373539618214797
439,113.0,0.2151857,0.11019338598389174,0.4262173417116356,0.25392888399675184
440,104.0,0.20713879,0.10964241905397228,0.7960554533433323,0.36216372723794454
441,98.0,0.20647526,0.10909420695870241,0.18683541164288592,0.4925052682346879
442,104.0,0.21788882,0.1085487359239089,0.5590719571371427,0.4062126614020355
443,68.0,0.14650291,0.10800599224428936,0.11155290002349157,0.12861214186895736
444,48.0,0.15786064,0.10746596228306791,0.46467941169810334,0.17442108783193375
445,90.0,0.21318063,0.10692863247165257,0.46951542180226213,0.43040489899036594
446,99.0,0.23616967,0.1063939893092943,0.11394683181497517,0.6291674247462183
447,131.0,0.25734502,0.10586201936274783,0.47747121002941206,0.6772792909973644
448,92.0,0.21199757,0.10533270926593409,0.7392351703191711,0.4625562650947389
449,114.0,0.24681325,0.10480604571960442,0.33773596194125777,0.3749038147562238
450,98.0,0.25339326,0.1042820154910064,0.10432464399275099,0.5811815962659432
451,143.0,0.2603943,0.10376060541355137,0.5147258530921565,0.6797908475254553
452,87.0,0.19893637,0.1032418023864836,0.18472702443049455,0.7373081581820334
453,98.0,0.20956971,0.10272559337455119,0.49126505047942826,0.560561694181174
454,89.0,0.1956295,0.10221196540767843,0.34663424687650046,0.3734777052855198
455,89.0,0.19815068,0.10170090558064004,0.46919734204823305,0.24282219932829685
456,110.0,0.20869277,0.10119240105273684,0.6051929672990763,0.33246871200066075
457,101.0,0.19945797,0.10068643904747315,0.22572052983766408,0.34643226427093055
458,125.0,0.23664115,0.10018300685223579,0.4870148377294413,0.1990312157572438
459,128.0,0.24169458,0.0996820918179746,0.36242911273166667,0.4079193059202202
460,111.0,0.20912781,0.09918368135888474,0.4964678528480474,0.38152973592626827
461,137.0,0.24179593,0.09868776295209031,0.6071739567961487,0.40853860713551504
462,71.0,0.17827578,0.09819432413732986,0.3949677846179883,0.3560274316959152
463,140.0,0.24640207,0.09770335251664321,0.7396327690314146,0.24027620555401405
464,95.0,0.18096991,0.09721483575406,0.10945943440518913,0.39588918091731773
465,107.0,0.2002787,0.09672876157528969,0.5287857087985173,0.3798855629317185
466,68.0,0.1561755,0.09624511776741324,0.7637957864612956,0.23975012887366703
467,119.0,0.21493217,0.09576389217857617,0.3416802472999536,0.5228216541924822
468,110.0,0.21975014,0.09528507271768329,0.18139793039016794,0.390202545969775
469,122.0,0.24852973,0.09480864735409487,0.4125905920917108,0.7116101020595899
470,77.0,0.16895519,0.0943346041173244,0.27838775150522765,0.25580076128044565
471,96.0,0.21523136,0.09386293109673778,0.5704890326597911,0.420379942977283
472,76.0,0.24966861,0.09339361644125409,0.683118578561293,0.6050616253310219
473,27.0,0.1547714,0.09292664835904782,0.24248924361418958,0.6015043086540428
474,114.0,0.23544808,0.09246201511725258,0.6997613020249048,0.12785343066720314
475,81.0,0.19206253,0.09199970504166631,0.6412262875934915,0.23619300983578956
476,86.0,0.20099808,0.09153970651645797,0.5428836267660756,0.11975574302167605
477,158.0,0.25847563,0.09108200798387568,0.6569661454707509,0.452075213952688
478,89.0,0.19029741,0.0906265979439563,0.23798777514729494,0.3023116385230465
479,62.0,0.16181298,0.09017346495423652,0.11848793741596113,0.7003830584599179
480,132.0,0.28058326,0.08972259762946533,0.5625699119988281,0.6354029260709919
481,75.0,0.20767169,0.089273984641318,0.1783558716537314,0.49832611248579073
482,98.0,0.17110804,0.0888276147181114,0.45482943109454654,0.10182168942267683
483,81.0,0.20351914,0.08838347664452084,0.5037615551620755,0.24615592966505276
484,114.0,0.23539399,0.08794155926129824,0.686843214919358,0.5099780991972565
485,62.0,0.15679699,0.08750185146499175,0.10721456054682328,0.33280525578153275
486,125.0,0.23779108,0.08706434220766679,0.2721727746859339,0.19223523782291893
487,74.0,0.14339322,0.08662902049662846,0.2717188619369731,0.11292700687936578
488,68.0,0.1858766,0.08619587539414532,0.3478063078110259,0.21857399762155238
489,102.0,0.19591372,0.08576489601717459,0.5037817237092764,0.2628558025723194
490,119.0,0.23346813,0.08533607153708872,0.16461971848122864,0.27594417143339445
491,122.0,0.21848407,0.08490939117940327,0.4743108561227053,0.34294551185737665
492,111.0,0.21200389,0.08448484422350626,0.28015623969776615,0.7997619938971929
493,99.0,0.23374313,0.08406242000238873,0.34502446725308333,0.7698301471268639
494,143.0,0.26285052,0.08364210790237678,0.5539909783129006,0.5261303239796761
495,123.0,0.22511391,0.0832238973628649,0.7708818457419877,0.46762671438476855
496,122.0,0.2427571,0.08280777787605056,0.4806874428808873,0.7651893284931801
497,113.0,0.19214171,0.08239373898667031,0.1485019278770945,0.4572444981590571
498,87.0,0.24332182,0.08198177029173696,0.7819742166472701,0.49554692296970193
499,59.0,0.13286611,0.08157186144027828,0.4356082104186825,0.1533606310601105
500,98.0,0.19099547,0.0811640021330769,0.24599249203406442,0.3077219834665583
501,81.0,0.1995633,0.08075818212241151,0.19723359303530585,0.3398292714303741
502,59.0,0.14454924,0.08035439121179945,0.14586602211567243,0.41605806093927544
503,140.0,0.2506916,0.07995261925574046,0.3620396171440572,0.3852067400328555
504,116.0,0.21413335,0.07955285615946175,0.5884862611820223,0.7164043086962834
505,116.0,0.21752717,0.07915509187866444,0.4904545641214515,0.42876317265726716
506,110.0,0.23324724,0.07875931641927113,0.6245634667056678,0.6498893637825118
507,134.0,0.25150418,0.07836551983717477,0.7348663235133714,0.25694220154387093
508,129.0,0.23129524,0.07797369223798889,0.7300706447026584,0.5298157829275423
509,116.0,0.29580742,0.07758382377679894,0.6643660247873902,0.6931193501024201
510,122.0,0.20671433,0.07719590465791494,0.7385336257481565,0.2924700961438328
511,129.0,0.24751438,0.07680992513462537,0.633983870566119,0.3223688250979819
512,98.0,0.20458479,0.07642587550895225,0.43773416355546224,0.33979099911453337
513,122.0,0.22509879,0.07604374613140748,0.7406067098439777,0.1630245203689927
514,89.0,0.17503028,0.07566352740075044,0.3876829816427424,0.6284418911143159
515,125.0,0.22574636,0.07528520976374668,0.572180946047117,0.2021845152427611
516,134.0,0.23643005,0.07490878371492794,0.5838062855880294,0.44374464140505343
517,104.0,0.20302321,0.0745342397963533,0.5957772352505315,0.4834311464076394
518,92.0,0.17699455,0.07416156859737154,0.16822388729712323,0.6603141472182228
519,104.0,0.16645947,0.07379076075438468,0.3427173811991717,0.1896076584102092
520,131.0,0.233631,0.07342180695061275,0.19733055591402768,0.48835860938753894
521,176.0,0.29571655,0.07305469791585968,0.6422203267917656,0.6282327738169712
522,122.0,0.23125528,0.07268942442628039,0.6565765855548593,0.43598263634336254
523,131.0,0.24242587,0.07232597730414898,0.49607147962438747,0.4965725469927401
524,149.0,0.24726212,0.07196434741762824,0.7494356832676151,0.7347899046251396
525,134.0,0.23667376,0.0716045256805401,0.4702657920116504,0.5911329529490283
526,105.0,0.23425041,0.0712465030521374,0.333459402850743,0.31979827432631946
527,110.0,0.21937406,0.0708902705368767,0.34348802211304813,0.5686173185060773
528,125.0,0.21208428,0.07053581918419231,0.3037113172069764,0.706624645540771
529,119.0,0.22504643,0.07018314008827135,0.13076636315022583,0.7074270847921175
530,89.0,0.16215537,0.06983222438783,0.15659057459667644,0.2707309682777545
531,100.0,0.2573364,0.06948306326589085,0.23057193552127872,0.6139439928354461
532,140.0,0.26387954,0.0691356479495614,0.2818664956885319,0.7675754424358424
533,72.0,0.19663545,0.06878996970981359,0.24117811574059117,0.7257486154003175
534,149.0,0.2566894,0.06844601986126451,0.41028875042799573,0.6056839218543425
535,74.0,0.15086861,0.06810378976195819,0.263878445190813,0.3105370559494818
536,110.0,0.21237163,0.0677632708131484,0.7761789572286272,0.14798773905274606
537,95.0,0.19899812,0.06742445445908266,0.40558906215775004,0.49448202057851254
538,87.0,0.18873748,0.06708733218678724,0.4061278727406765,0.3707918658299719
539,125.0,0.24080487,0.0667518955258533,0.7768818910281742,0.29619427995734526
540,62.0,0.15944558,0.06641813604822402,0.18194715954111937,0.13697642322587048
541,96.0,0.22158474,0.0660860453679829,0.3737524883857537,0.3581037198695063
542,116.0,0.20568833,0.06575561514114299,0.7316061361815989,0.3555030341582346
543,119.0,0.24860953,0.06542683706543727,0.10171458445708137,0.6550643217562517
544,155.0,0.2851343,0.06509970288011008,0.751607311318193,0.7489659835845036
545,58.0,0.17327052,0.06477420436570952,0.28437839118582303,0.5702509939448211
546,131.0,0.21310815,0.06445033334388098,0.5443747409644273,0.43995873927895834
547,147.0,0.29374656,0.06412808167716157,0.7031237947064216,0.3849341779618698
548,99.0,0.23081145,0.06380744126877576,0.4362953262077274,0.29093564990421705
549,123.0,0.26317504,0.06348840406243188,0.28506015686384806,0.6943989831753491
550,131.0,0.23193912,0.06317096204211972,0.3116168973482041,0.20117381992447514
551,125.0,0.21528177,0.06285510723190912,0.5859886621001799,0.587535892566139
552,92.0,0.19076096,0.06254083169574957,0.18004496649189164,0.22177561014775454
553,86.0,0.18783483,0.062228127537270826,0.10059779456461637,0.5888095350035636
554,104.0,0.20174305,0.06191698689958447,0.15571234472125778,0.5697637450603062
555,158.0,0.27589065,0.061607401965086545,0.4754309112239743,0.6162317070035525
556,110.0,0.20601827,0.06129936495526111,0.5154180228357789,0.1608758293849084
557,116.0,0.21046624,0.0609928681304848,0.6123776096472585,0.3924322771706408
558,125.0,0.23402509,0.060687903789832374,0.28239844212758736,0.16971480055021057
559,158.0,0.27034944,0.06038446427088321,0.6214180525302009,0.27903393409033017
560,95.0,0.19817828,0.06008254194952879,0.30260358104000823,0.3395292516474542
561,128.0,0.24775037,0.05978212923978115,0.5498738441591208,0.6209679999326089
562,104.0,0.19842558,0.05948321859358224,0.40323933856419014,0.12151580917013893
563,161.0,0.25715205,0.05918580250061433,0.7557353345921084,0.5900016998953257
564,147.0,0.2998718,0.058889873488111255,0.5761093112455612,0.49756916425632625
565,138.0,0.27296034,0.058595424120670696,0.6920135549261154,0.635551819972273
566,101.0,0.19531699,0.05830244700006734,0.13082954229537175,0.13383980779423046
567,128.0,0.236822,0.058010934765067,0.2582432368380033,0.6732208932984218
568,102.0,0.22907245,0.05772088009124167,0.4265839801057466,0.6400675966503203
569,110.0,0.20557399,0.05743227569078546,0.7727041434092413,0.2735980605690584
570,63.0,0.16690534,0.05714511431233153,0.15920889326002105,0.1262911921382006
571,116.0,0.19246474,0.05685938874076987,0.17849863698422508,0.7079208513821267
572,83.0,0.16142184,0.056575091797066025,0.2638220843322542,0.17640294376963397
573,114.0,0.23098099,0.056292216338080694,0.2650151755140912,0.6442257391764985
574,89.0,0.16039118,0.05601075525639029,0.1738406773177141,0.22391353138523812
575,141.0,0.2674913,0.05573070148010834,0.7784329076786856,0.6267678001199876
576,122.0,0.19715805,0.0554520479727078,0.18020366998267145,0.28285792131102877
577,98.0,0.17701603,0.05517478773284426,0.24161623179539307,0.34947981940852746
578,140.0,0.23276193,0.05489891379418004,0.41983855776127543,0.2735764527787773
579,132.0,0.3002698,0.05462441922520914,0.6716585541324157,0.4265179366780101
580,131.0,0.23641193,0.0543512971290831,0.687387370543974,0.1228094255326122
581,128.0,0.21521105,0.05407954064343768,0.32244693613613185,0.4404200192921651
582,113.0,0.20505437,0.05380914294022049,0.6505593728299699,0.1912920769335316
583,143.0,0.2426851,0.05354009722551939,0.7686594691840637,0.7245302997305568
584,125.0,0.20366633,0.05327239673939179,0.6728677546750207,0.23747172339434394
585,92.0,0.1681706,0.053006034755694834,0.17059696465029944,0.5482521952862185
586,123.0,0.27385205,0.052741004581916356,0.6780575269278818,0.4115821136758302
587,110.0,0.19884329,0.052477299559006776,0.4809577471089068,0.18204237373767956
588,101.0,0.18521683,0.052214913061211746,0.5067801897679528,0.5910166789718629
589,113.0,0.18923135,0.05195383849590569,0.5780597194801064,0.17774728439396467
590,117.0,0.27218416,0.05169406930342616,0.6596667697388255,0.7942514733925472
591,74.0,0.15513915,0.05143559895690903,0.16909114644926504,0.24580016461965068
592,125.0,0.23369212,0.051178420962124486,0.7506693576002805,0.13751235394142636
593,125.0,0.22400227,0.05092252885731386,0.4124157578823192,0.36918600661828316
594,131.0,0.22750664,0.05066791621302729,0.35507246109431057,0.16339841929225313
595,170.0,0.2943703,0.05041457663196215,0.7710459672488792,0.6024594453523653
596,113.0,0.19477709,0.050162503748802344,0.2105449984513202,0.41459834410892815
597,131.0,0.23328091,0.049911691230058335,0.4526552201116437,0.3152991724010868
598,125.0,0.22647496,0.04966213277390804,0.6334398066607478,0.2945289956061963
599,89.0,0.16236717,0.0494138221100385,0.1697963370455195,0.5804528202943372
600,110.0,0.21052676,0.04916675299948831,0.30322928211190003,0.3451802274050715
601,138.0,0.2828396,0.04892091923449087,0.7680237964236968,0.6483433869455656
602,134.0,0.24978997,0.04867631463831842,0.3607646088329376,0.59437322665379
603,87.0,0.19687505,0.048432933065126825,0.24198069947358994,0.197441793234984
604,131.0,0.22971848,0.048190768399801194,0.6163076065553251,0.47948482583469476
605,122.0,0.21801992,0.04794981455780219,0.6483240857887655,0.2739543620318568
606,101.0,0.20080328,0.04771006548501318,0.7839000930649349,0.2226695207107023
607,116.0,0.20592423,0.047471515157588115,0.7533636004084048,0.2618396195477626
608,108.0,0.22055924,0.047234157581800176,0.23390579941975279,0.5522854756043505
609,140.0,0.2265708,0.046997986793891174,0.6055398492932258,0.48094481251346044
610,116.0,0.21329102,0.04676299685992172,0.3971421399473286,0.6477285885122394
611,143.0,0.27172053,0.04652918187562211,0.7355245121784156,0.6317112518082225
612,125.0,0.20409371,0.046296535966244,0.6544483983598507,0.6382074675610887
613,122.0,0.20896973,0.046065053286412784,0.49137218497748447,0.17050675243065155
614,86.0,0.16042694,0.04583472801998072,0.14841950600345588,0.11487165317427937
615,158.0,0.2636752,0.045605554379880814,0.6710990264850754,0.37929048807538834
616,119.0,0.21704204,0.04537752660798141,0.16024977345997626,0.7650265143477588
617,134.0,0.2164239,0.0451506389749415,0.38294963152542194,0.262350433773877
618,95.0,0.19874987,0.044924885780066794,0.38378363708130037,0.5643827723548814
619,122.0,0.21410106,0.04470026135116646,0.20067916240452638,0.621374415524807
620,80.0,0.18045066,0.04447676004441063,0.43915068931300927,0.739340579412766
621,131.0,0.22738668,0.04425437624418858,0.14057865774768377,0.7368790291416686
622,122.0,0.23169176,0.04403310436296763,0.5701065148278133,0.5815205510272272
623,131.0,0.2305289,0.043812938841152796,0.5636805246084908,0.5108036473540462
624,104.0,0.18556379,0.04359387414694703,0.4671411838512656,0.11923174549851308
625,104.0,0.1651134,0.043375904776212296,0.16179786889537615,0.22511574932399095
626,104.0,0.1678217,0.043159025252331236,0.6208001202142361,0.12090012029032693
627,140.0,0.25051612,0.04294323012606958,0.2159948418346637,0.3174425514505642
628,77.0,0.16555777,0.04272851397543923,0.18047463579337997,0.7976378566754362
629,125.0,0.22074547,0.04251487140556204,0.33532386398150504,0.5183821222632541
630,86.0,0.17540078,0.04230229704853423,0.12433671586818462,0.628188510736873
631,134.0,0.23010562,0.04209078556329156,0.19422188880670205,0.7962045144520267
632,131.0,0.24202986,0.0418803316354751,0.324083380132578,0.3543741101916644
633,140.0,0.25536418,0.041670929977297724,0.28316745277962174,0.6100570861316357
634,134.0,0.23326902,0.04146257532741124,0.32349695230341236,0.2930092160334101
635,119.0,0.21195868,0.04125526245077418,0.4689998263504891,0.37523235815877454
636,87.0,0.20087829,0.04104898613852031,0.2872721021548647,0.47138286600736845
637,149.0,0.25334114,0.04084374120782771,0.601653870228842,0.3741565214350724
638,110.0,0.20771898,0.04063952250178857,0.5788464601397448,0.4811652051397962
639,116.0,0.21312653,0.04043632488927963,0.6674006644689118,0.24758354882499456
640,119.0,0.21255103,0.04023414326483323,0.39235037072395484,0.5217180691551125
641,167.0,0.29261082,0.040032972548509065,0.656233855144899,0.7631192433485463
642,158.0,0.2726626,0.03983280768576652,0.7856230377639419,0.5026268196405771
643,132.0,0.2839256,0.03963364364733769,0.37217018675206714,0.7924314976364893
644,158.0,0.2623532,0.039435475429100995,0.4974832173948206,0.6464984208954113
645,125.0,0.24129908,0.03923829805195549,0.2767519763377887,0.7040328005039699
646,113.0,0.20816304,0.03904210656169572,0.4361027439604155,0.2451731268395124
647,118.0,0.26248685,0.03884689602888724,0.38618697168688665,0.42943520327960094
648,89.0,0.17140158,0.0386526615487428,0.6521264666774678,0.16121990690741697
649,122.0,0.20575933,0.03845939824099909,0.39601318387564033,0.29396015514084606
650,149.0,0.24392524,0.03826710124979409,0.6841072741449786,0.6338671509046132
651,140.0,0.23028155,0.038075765743545126,0.5788805773753879,0.286266872454706
652,107.0,0.1882567,0.0378853869148274,0.20269922538483143,0.1552043587536646
653,122.0,0.20971994,0.03769595998025326,0.46461258285588614,0.13630608098626004
654,116.0,0.20127541,0.03750748018035199,0.47861983282795284,0.32939275282891456
655,113.0,0.19316584,0.037319942779450235,0.7607350788524447,0.14524752555347575
656,92.0,0.17901993,0.037133343065552986,0.10656560265794808,0.3714277870150712
657,152.0,0.27110413,0.03694767635022522,0.36627918076738863,0.7922529695375501
658,104.0,0.18086602,0.036762937968474095,0.1896290356775041,0.3173150707056161
659,156.0,0.30939546,0.03657912327863173,0.778285785088254,0.43484605126634923
660,140.0,0.23864754,0.036396227662238566,0.7224231078565005,0.30557860263414527
661,104.0,0.17322929,0.03621424652392737,0.354575784807866,0.2600292805932344
662,122.0,0.20249276,0.036033175291307735,0.5659792478341649,0.15495612823238708
663,113.0,0.21690542,0.03585300941485119,0.4576825934259351,0.5038653464958757
664,149.0,0.24756747,0.035673744367776934,0.6321400789890335,0.6400478181532778
665,110.0,0.21645325,0.03549537564593805,0.2289043005278439,0.5790986124985663
666,104.0,0.18157968,0.035317898767708356,0.3250167293515305,0.736377007164522
667,101.0,0.18778922,0.03514130927386981,0.6489550886152208,0.4394805181892869
668,65.0,0.12985031,0.03496560272750046,0.18654465349944607,0.16829363073401485
669,83.0,0.16819142,0.03479077471386296,0.12409511765377,0.5301991515914475
670,167.0,0.24265969,0.03461682084029365,0.7986021459393642,0.7717586114920301
671,105.0,0.2500449,0.034443736736092176,0.41390071671551487,0.679821131717973
672,98.0,0.17133772,0.034271518052411715,0.19346307903670382,0.24196402259825803
673,140.0,0.23064037,0.034100160462149656,0.2865505911031899,0.30795788615016717
674,116.0,0.22250852,0.03392965965983891,0.4408450057782374,0.25211541239457436
675,113.0,0.20501056,0.033760011361539714,0.3320116986689905,0.23656424258192865
676,161.0,0.28368527,0.03359121130473201,0.7335919947765067,0.5654535910547183
677,104.0,0.20984988,0.033423255248208356,0.10454017846661007,0.44021965463937196
678,98.0,0.19027947,0.03325613897196732,0.5382968180527188,0.33058736558542834
679,116.0,0.20849356,0.03308985827710748,0.6894637915279761,0.5558770058834018
680,98.0,0.19607177,0.032924408985721944,0.2120047038882022,0.23517803367864495
681,149.0,0.25374162,0.03275978694079333,0.6680354605940265,0.44339256496796886
682,122.0,0.19910766,0.032595988006089364,0.19298457738548752,0.6723785244769153
683,98.0,0.1752845,0.032433008066058915,0.18539206650181825,0.17818113678897257
684,158.0,0.26347503,0.03227084302572862,0.7820594003398378,0.4586168904019179
685,131.0,0.2298513,0.032109488810599975,0.44923975123069704,0.16938935989279416
686,110.0,0.22224618,0.031948941366546975,0.45788382296576147,0.36238893010782414
687,143.0,0.23997414,0.03178919665971424,0.7795877251238108,0.4223720172247305
688,134.0,0.23545359,0.03163025067641567,0.6960215420690808,0.44259594505163324
689,138.0,0.268431,0.03147209942303359,0.26252995203777685,0.7971738380419813
690,122.0,0.20569654,0.03131473892591842,0.17976056782679933,0.5913183752554911
691,111.0,0.21377197,0.031158165231288826,0.19099896058572458,0.34053308928744197
692,125.0,0.22428077,0.03100237440513238,0.39095729995590645,0.39166532504851514
693,77.0,0.15760481,0.030847362533106718,0.3083117958564915,0.3560028234272482
694,134.0,0.23140785,0.030693125720441184,0.532681680202061,0.3925807332178948
695,107.0,0.20052166,0.030539660091838977,0.15030235231837616,0.532756848958056
696,116.0,0.21113124,0.03038696179137978,0.5530072248846086,0.22833219633095783
697,134.0,0.23442352,0.030235026982422884,0.6719367687220066,0.5077664149799926
698,113.0,0.1974751,0.030083851847510768,0.6861351183044004,0.25218359623790687
699,120.0,0.24205326,0.029933432588273214,0.3180690746369927,0.77694279993225
700,111.0,0.208197,0.029783765425331846,0.512741348073791,0.5266484431844086
701,131.0,0.21385542,0.029634846598205186,0.5257089899248402,0.7918942671443479
702,99.0,0.20038885,0.02948667236521416,0.24465648884018465,0.713639434606187
703,138.0,0.28148386,0.029339239003388088,0.4968143751329853,0.5867428474288258
704,131.0,0.2364224,0.029192542808371146,0.7471313213026934,0.6940496065432709
705,113.0,0.19366339,0.02904658009432929,0.22938726406664256,0.6309327972551932
706,143.0,0.2704793,0.028901347193857643,0.714898196891145,0.33848936150828546
707,107.0,0.17685513,0.028756840457888354,0.2617532328810593,0.6518312144147645
708,125.0,0.23493978,0.02861305625559891,0.5336088454522,0.3435733447068512
709,110.0,0.2140933,0.028469990974320916,0.7804141886450464,0.36168901285463684
710,158.0,0.27524924,0.02832764101944931,0.5678485054907234,0.7344385545433182
711,158.0,0.27934778,0.028186002814352063,0.3954644474800466,0.7543424268156134
712,158.0,0.29551476,0.0280450728002803,0.6592730725966031,0.4176347958480475
713,140.0,0.23243146,0.0279048474362789,0.7649910666577631,0.2552074115095948
714,122.0,0.2119548,0.027765323199097504,0.564221635556149,0.5185150771990779
